TITLE = "New Centroid Vectors"
VARIABLES = "XV", "YV", "ZV" 
ZONE T="Step 0 Incr 0" 
F = VECTORS
9.995582196203252057e-01 -2.966271567923906699e-02 1.867856519781291346e-03
6.570417566404778142e-01 6.021997063757007496e-01 -4.534883059923540682e-01
8.457433549568861564e-02 1.791499755632156021e-01 9.801798141316530044e-01
1.358632965225230194e-01 9.405541482891086047e-02 9.862528801475787255e-01
2.852029537754416921e-01 -5.399329633850853405e-01 -7.919164540581052902e-01
5.526293013303259505e-01 -4.258037505999439643e-01 -7.164440112710668274e-01
5.690683834451892853e-01 -7.844154437656311041e-01 2.466851972556262096e-01
4.041376979556502436e-01 6.675624889065213674e-01 -6.253263503931671963e-01
8.988769115855483882e-01 1.913497619164147845e-01 3.942151270980829292e-01
4.906784520556096152e-01 8.521923352976835675e-01 -1.816669489703379436e-01
2.015802032618987660e-01 1.966410682398602242e-02 9.792746012001467548e-01
6.628361021439529432e-01 7.485580072503260629e-01 1.758441002797631048e-02
2.922394188274271554e-01 -7.677634505469185799e-02 9.532583673503477462e-01
2.851262447827866975e-01 -4.207005690576533230e-02 9.575662561139108853e-01
3.977354403711724773e-01 7.209115648333616067e-01 -5.675324089091858815e-01
6.255647205044396753e-01 7.771293492799853375e-01 -6.883861523787931924e-02
6.303057324744938406e-01 7.752039672408413962e-01 -4.211285770228018893e-02
5.573958050275097387e-01 -8.294886799534132438e-01 3.547458762097817353e-02
6.499152760804254303e-01 7.599400547086114788e-01 1.006216511378758144e-02
4.210260832373841633e-01 -1.990610298620556218e-01 8.849360110335916518e-01
4.998726160212594305e-01 -5.415729182666484398e-01 6.758891491599852142e-01
5.016888197180225939e-01 -5.645140019757679539e-01 6.554634007656264805e-01
6.620535419689353995e-01 7.491406636094267713e-01 2.175715269088998247e-02
3.759744133807421118e-01 -5.605334202175715763e-01 -7.378655197949001154e-01
6.110133066016996128e-01 7.897677953632348258e-01 -5.412548903015140106e-02
5.673398954097054192e-01 -7.820970033172616187e-01 2.577784329199473978e-01
5.262985602164947929e-01 -6.634769622804169709e-01 5.317970910386728978e-01
6.602464723392148516e-01 7.508972297927847261e-01 1.509788240595826871e-02
6.608137218746021890e-01 7.504716237353700192e-01 1.084282943853824392e-02
-2.914021531016724453e-01 -2.952282269990366137e-01 -9.099038845673287357e-01
4.774886612550642839e-01 -6.893205476203519977e-01 -5.448318648915686513e-01
4.800914944536222584e-01 8.712567118434598745e-01 -1.020974976236429660e-01
9.956138983789467600e-01 9.080832714325819122e-02 -2.251250932524353349e-02
6.482433720552592815e-01 7.614087194171980100e-01 -6.106765255783781418e-03
6.627845093209350225e-01 7.487441850636985530e-01 9.941807557252661104e-03
6.573267063585562786e-01 7.536039927244272407e-01 1.619647373284276420e-03
6.548815589404369808e-01 -5.054098599005848458e-01 -5.618638778877086404e-01
7.589697289237931077e-01 6.476144137901961306e-01 6.753163427997761759e-02
7.306764103333031057e-01 6.724342945664926186e-01 1.180851509433000074e-01
5.578239212653193224e-01 -8.298172301897224212e-01 1.535699659568581441e-02
6.279273276142314231e-01 7.755694872252029137e-01 -6.480155646653329438e-02
7.238792815508344747e-01 6.789596282028905749e-01 1.225259524020944346e-01
5.671256739201128161e-01 -8.220939702243434954e-01 5.029884791358717189e-02
4.553543199073367131e-01 7.589946291218077068e-01 -4.653811301567526426e-01
4.869958221838828205e-01 8.233160503352392467e-01 -2.915231559170317066e-01
5.954845204179907148e-01 -8.032563596862406508e-01 1.331940562353709293e-02
6.186225086143979368e-01 7.829638567607248856e-01 -6.537423683684935594e-02
6.131543434042050489e-01 7.866940836023158523e-01 -7.179254828790217202e-02
6.207549822297818709e-01 7.820283770626483832e-01 -5.563155135050062289e-02
6.100624624838231203e-01 7.863625389925557041e-01 -9.725095957035743977e-02
6.237855120542761256e-01 7.794499642901427938e-01 -5.787389842821689945e-02
6.120739796163465751e-01 7.872013207489704234e-01 -7.536261730914618762e-02
6.276218270626703344e-01 7.773107628925951529e-01 -4.334535829644659000e-02
6.238262559030595122e-01 7.792705423905972317e-01 -5.981825982285844667e-02
6.264858284153541623e-01 7.780107035729002529e-01 -4.706221330035469802e-02
6.239047192115029228e-01 7.796156724372061975e-01 -5.424301462767935206e-02
6.192714416034832414e-01 7.790592407888285997e-01 -9.782423501299447599e-02
6.116264828273367815e-01 7.878126512384532321e-01 -7.255530340988587679e-02
6.160943496594060154e-01 7.845648732444482354e-01 -6.989786826990142254e-02
6.100628802769544334e-01 7.839145284627337951e-01 -1.153312367627955248e-01
6.132757886297129923e-01 7.862425986731923500e-01 -7.560015285850264777e-02
6.207895021330377405e-01 7.824180211273733532e-01 -4.942099004006624691e-02
6.231167082516813061e-01 7.805152787021207850e-01 -5.021421721126132637e-02
6.231074097618680696e-01 7.805360135629609841e-01 -5.000687383847041145e-02
6.256061822291607566e-01 7.789226324702424042e-01 -4.354810423292514859e-02
6.197242011115615679e-01 7.829592667798203065e-01 -5.400649146392674099e-02
6.307199799677811747e-01 7.759629896613199351e-01 -8.587522652545599364e-03
6.298990036546430193e-01 7.756536260277853145e-01 -3.985846992593564120e-02
6.286290959811032808e-01 7.762881288088157028e-01 -4.692761187710728366e-02
6.230493743682610219e-01 7.805311317197025645e-01 -5.079989680775836430e-02
6.100982557626579705e-01 7.863108438625097119e-01 -9.744421552657744900e-02
6.322860957325580067e-01 7.687171235794736379e-01 -9.637570782608562148e-02
5.979997053262119389e-01 7.879307804152784200e-01 -1.468381343654776849e-01
6.164183888526083566e-01 7.845317764122056170e-01 -6.736662143720345552e-02
6.586910002869599268e-01 7.524064169914732592e-01 3.278690442449893466e-03
6.657400387991542212e-01 7.461564432427397753e-01 6.384586677674664035e-03
6.666001955698216408e-01 7.453026231312850358e-01 1.296839311176256268e-02
6.619289111965647177e-01 7.495468038597619120e-01 5.450261071379146165e-03
6.678830992604263272e-01 7.442190807920459061e-01 8.374097403878276794e-03
6.650324845210395797e-01 7.467917270693683607e-01 5.823307696096673147e-03
6.542383519809812364e-01 7.562858406950330181e-01 -1.976350529826313013e-03
6.607738941123911802e-01 7.505279930554605849e-01 9.251621462694847517e-03
6.648726400453305319e-01 7.469124697573139571e-01 8.132345306361875997e-03
6.629407657965274980e-01 7.486322707896327922e-01 7.698323029823813529e-03
6.636012749348210171e-01 7.480538008556102403e-01 6.989916333920802999e-03
6.649728645826167295e-01 7.468400079065431463e-01 6.410301002560834550e-03
6.619887634450575264e-01 7.494637384564933891e-01 8.659203849117863561e-03
6.627532297262207495e-01 7.487833340514628011e-01 9.037429625652021112e-03
6.657968804388396666e-01 7.460728000297961460e-01 9.481089262798900533e-03
6.316145715768161084e-01 7.752495347162516870e-01 -7.154851086517621458e-03
6.648635998787912893e-01 7.468900474520789867e-01 1.056648348533473745e-02
6.504404988425946943e-01 7.595546527335549358e-01 1.971541580932802996e-03
6.592651874101130849e-01 7.519075173925952038e-01 2.120838893639190315e-03
6.387860500052106039e-01 7.689684661805148425e-01 -2.529585615722402051e-02
6.580937902201380307e-01 7.529287584074674244e-01 3.293635784738303037e-03
6.577043369476114343e-01 7.532705343263899067e-01 2.916723493554976808e-03
6.607996972299949867e-01 7.505351087525720111e-01 6.388322981173877486e-03
6.434792564356438538e-01 7.652229921164954707e-01 -1.918903002521606116e-02
6.471628764364441011e-01 7.623429219840359705e-01 -3.671602286434351870e-03
6.494723329519224153e-01 7.603574574556063448e-01 -6.498124470417045682e-03
6.630693043800035547e-01 7.485106883475417527e-01 8.417067096528478218e-03
6.515101789321283698e-01 7.586397515026942484e-01 4.628042310419616949e-04
6.657236664838582785e-01 7.461976218482675449e-01 -1.053105540015598571e-03
6.666578338891223643e-01 7.453454546418457616e-01 5.242686239281417471e-03
6.656181334068929090e-01 7.462811172188608122e-01 4.122446178245313571e-03
6.627686811351148899e-01 7.487773502838509510e-01 8.375858661384129669e-03
6.642705540492266358e-01 7.474562117815075624e-01 7.337744365374350777e-03
6.414060828760956845e-01 7.666850524329145156e-01 -2.814724188055119092e-02
6.204551136953952994e-01 7.824107096975173592e-01 -5.356242376761360252e-02
6.304400833239913737e-01 7.745213927021415978e-01 -5.159373591022286404e-02
6.202781864422491909e-01 7.817806031170512204e-01 -6.382836370966951667e-02
5.556567779361192283e-01 7.175785583540639223e-01 4.199125596170627528e-01
5.637711738446874454e-01 7.091271739682057929e-01 4.234391510968834593e-01
5.613272061731252593e-01 7.122050090699024727e-01 4.215160645403850381e-01
5.564849867830019559e-01 7.121200759955810256e-01 4.280297382766414804e-01
5.618520724286739654e-01 7.085731598108396811e-01 4.269031809477254469e-01
5.572152456333847592e-01 7.139811745139280630e-01 4.239599656493977520e-01
5.605916604966968420e-01 7.123684317469509697e-01 4.222181990771429194e-01
5.570404633951616669e-01 7.115438696171522137e-01 4.282653893916162913e-01
5.605943065747795995e-01 7.080288010464487192e-01 4.294522561643731584e-01
5.579609574205808276e-01 7.102126330598946824e-01 4.292756525083156194e-01
5.819682288060074038e-01 7.342588437291659442e-01 3.495381682533496570e-01
5.777083289735457372e-01 7.175490028328491698e-01 3.890713497138761356e-01
5.823918386257174173e-01 7.147707922201101960e-01 3.871982191219276448e-01
6.216908260475859649e-01 7.441831476803222323e-01 2.443193801499952411e-01
6.414920565774994143e-01 7.562361196477271896e-01 1.288210879014717591e-01
5.640817925773289332e-01 7.198818016395891473e-01 4.044526213920320301e-01
5.835531504630322441e-01 7.150049183769718875e-01 3.850112820183447249e-01
5.542809474797518732e-01 7.151373829464886533e-01 4.258534428337943933e-01
5.540124595921341877e-01 7.037509468017689729e-01 4.447525148802282113e-01
5.097144358523579832e-01 7.027246934427210379e-01 4.963559197889615415e-01
5.887659563770827331e-01 7.145874800257716597e-01 3.777821885713995576e-01
5.764269373363555271e-01 6.944365611560860962e-01 4.306853241552802136e-01
6.165203708730954135e-01 7.165415622169973853e-01 3.262986698013426445e-01
5.521181181293365325e-01 7.109598892220868604e-01 4.355474940240594561e-01
5.422600517785586272e-01 6.945503324554489488e-01 4.728148389498157966e-01
5.517467062507745990e-01 7.120050137097724274e-01 4.343091440363283651e-01
5.534164081173675864e-01 7.127389819890824763e-01 4.309680066775695151e-01
-2.518689761515543329e-02 -4.853209165586248180e-02 9.985040091396882866e-01
5.287013264973251525e-01 6.235027401332622343e-01 5.759507274118875753e-01
6.576269434990171803e-01 7.532681673097768593e-01 1.067104970987415788e-02
6.605719219606396297e-01 7.506263060734799097e-01 1.431378872657921089e-02
6.582969035506407440e-01 7.526768474846660117e-01 1.107926153599385517e-02
8.376372427099459950e-01 5.462209780564905026e-01 2.548088752387844737e-03
6.569344719578628089e-01 7.538534998835964007e-01 1.191638647814401153e-02
6.610541531240187174e-01 7.502500951468088486e-01 1.149788544432530334e-02
6.591456813253740998e-01 7.518091179100895305e-01 1.760741370450365217e-02
5.607197366371856617e-01 7.134605698349781866e-01 4.201992292190377398e-01
5.594378329714885245e-01 7.134248226797993420e-01 4.219648485649743486e-01
5.598433177487384116e-01 7.115509668908012175e-01 4.245829495974265400e-01
5.621563437866103907e-01 7.151307091479693900e-01 4.154134253656141529e-01
5.618998676307580542e-01 7.100988011566458091e-01 4.242973383753791405e-01
5.582512085128781276e-01 7.125518125704273231e-01 4.250005912896001048e-01
5.594908618946596857e-01 7.132438097624692608e-01 4.222004776073675636e-01
6.533324743412771696e-01 7.541008686679647743e-01 6.699670025699296094e-02
5.685689227367493048e-01 7.171921301125820936e-01 4.029451930505555945e-01
8.770702032074030319e-01 4.484744689025647602e-01 1.721002887513187196e-01
6.184934746415373663e-01 7.469715468442754691e-01 2.439248450463960827e-01
6.594046305081433523e-01 7.517339259573305732e-01 9.035365471160768450e-03
5.665633625288728492e-01 7.080399489473198082e-01 4.215274450550685059e-01
9.964929026896430786e-01 8.229001354860367157e-02 1.517394343406455216e-02
6.597248900456545995e-01 7.509490438255781442e-01 2.895864347131734198e-02
5.691522074498265304e-01 7.238369107329402086e-01 3.900331927100350593e-01
6.458294521403642463e-01 7.568725304938482834e-01 1.002411658547315843e-01
7.824417588714331906e-01 6.148886105330755303e-01 9.847279122113782035e-02
6.611904200755140959e-01 7.501180230238705393e-01 1.225479233301252080e-02
5.562176929231671396e-01 7.134161404450338750e-01 4.262150732103935913e-01
6.540176352717754771e-01 7.534322982849602779e-01 6.782849441464500195e-02
6.546266685563798537e-01 7.558938835514730226e-01 9.400086395754528312e-03
9.864746826633610244e-01 1.639134357638363515e-01 2.933262959739876721e-04
6.598434917137782074e-01 7.513183578879438773e-01 1.128235540711883950e-02
9.929679775785118512e-01 1.183823898464152480e-01 4.530760325487713058e-04
6.529969898568669384e-01 7.573604236831079639e-01 3.462317345301248336e-04
9.999295984212133170e-01 1.186584167134182612e-02 1.619193710713399041e-06
8.166689218736158384e-01 5.770745521617175466e-01 6.069043840585762982e-03
5.475707839664486487e-01 7.040223615408709446e-01 4.522374940192199766e-01
5.472561659270090972e-01 7.014486943276393438e-01 4.565965594273789230e-01
4.395495152329318422e-01 5.770159111285053655e-01 6.883668077144884379e-01
5.535891551251845843e-01 7.088319646548457698e-01 4.371456201442898704e-01
5.541795654623500322e-01 7.072351404957971654e-01 4.389800283291380167e-01
5.461856390214255841e-01 7.028659638583608649e-01 4.556980190611040760e-01
-9.031154178965226931e-02 -1.292541822009761199e-01 9.874903451695781209e-01
6.242559560378373451e-01 7.379899038715568294e-01 2.562721271128327039e-01
6.264436961788434344e-01 7.473112884254262678e-01 2.215719605674831283e-01
5.914381885865809263e-01 7.208085656149038067e-01 3.614358598944064638e-01
6.575155810227653053e-01 7.506164107236404925e-01 6.517871327860225161e-02
6.353797324866414797e-01 7.488088419900563730e-01 1.886210849897608788e-01
6.505500284759999641e-01 7.546930851973288057e-01 8.498827922256756151e-02
5.735631095295727899e-01 7.036528127277393851e-01 4.194020487874473013e-01
7.335594741599031909e-01 -5.250674184948362910e-01 -4.315028434499761367e-01
6.988626613267747700e-01 -5.047790637809136394e-01 -5.067436012143833324e-01
7.406695862979401079e-01 -5.811673255541541794e-01 -3.371247597573787669e-01
7.258068453401652631e-01 -6.866924490138204273e-01 -4.071736392203158250e-02
5.239918802163283651e-01 -7.572205910532905371e-01 3.899352330224373775e-01
7.423094314291045492e-01 -5.485553802878235796e-01 -3.847904660574126834e-01
7.095322131962837897e-01 -5.658417451624191408e-01 -4.199847114697524142e-01
7.186516000376582669e-01 -5.780903892135290656e-01 -3.864600621827098403e-01
7.105791526056350893e-01 -5.720395439046351838e-01 -4.096926019488688619e-01
7.059064790299102166e-01 -5.675889130327216314e-01 -4.237202717193603307e-01
6.557759368199000960e-01 -4.976933181365597592e-01 -5.676788544328594810e-01
7.274264055589911848e-01 -5.857444393604467336e-01 -3.574273020543367596e-01
7.039942555553622139e-01 -5.655510914814541046e-01 -4.295859065067048066e-01
7.341594256924931505e-01 -5.891836566521044816e-01 -3.374500798650427735e-01
7.476291673412367444e-01 -5.583334538007329595e-01 -3.596030902364353299e-01
7.297501218590277672e-01 -5.954619238879539367e-01 -3.359908582780053998e-01
7.362032635800165314e-01 -5.877071041278710828e-01 -3.355668554129926373e-01
7.474111376456510358e-01 -5.613841042131663128e-01 -3.552808450508053717e-01
6.604457787144012437e-01 -5.012749703937021684e-01 -5.590480993931747911e-01
7.061543989300275159e-01 -5.555331233823932457e-01 -4.390090132295397796e-01
6.587849126185203463e-01 -4.998796585624315503e-01 -5.622479576323202721e-01
7.100446742429610270e-01 -5.661802003275931972e-01 -4.186604129079006809e-01
6.566605379949640442e-01 -4.980976827213279279e-01 -5.662999525938596790e-01
7.191652786822061438e-01 -5.756609122029318071e-01 -3.891218525084822466e-01
6.547274198304454673e-01 -4.991858122731280822e-01 -5.675786558243580693e-01
6.510904402545875103e-01 -4.939419753343697317e-01 -5.762834056363832502e-01
6.540535847015296333e-01 -5.006307311145321570e-01 -5.670826918561420182e-01
7.003332357712960254e-01 -5.366064874936212759e-01 -4.707301099928324906e-01
6.542699676967150824e-01 -5.055562630730466855e-01 -5.624443743498159787e-01
6.701596080029850189e-01 -4.879116700960900999e-01 -5.593105595153103904e-01
6.349163550917322763e-01 -4.717722845853835056e-01 -6.118105372859454771e-01
6.736996873322367296e-01 -5.083144076339902728e-01 -5.364188608542320713e-01
6.647188135238704110e-01 -4.996707859010966479e-01 -5.554079623703629398e-01
6.895032248297576771e-01 -5.259435017973377313e-01 -4.979645929848007246e-01
6.784538443388499207e-01 -4.867162302156123332e-01 -5.502796492207746581e-01
6.514165424360628398e-01 -4.944749072516877453e-01 -5.754572567437827857e-01
6.549592953841683052e-01 -4.977074219023551183e-01 -5.686085152133980580e-01
6.528387837246966141e-01 -4.974338667463298336e-01 -5.712802032966425303e-01
6.557352687995354756e-01 -4.960039727795606534e-01 -5.692023508729509018e-01
6.512336868086894270e-01 -4.933307433272388631e-01 -5.766450059211087886e-01
6.534826738491230635e-01 -4.960899688933990692e-01 -5.717124607198508235e-01
6.595861648789174136e-01 -4.912144982108798130e-01 -5.689063260746493045e-01
6.558256134142202987e-01 -4.756731296947572241e-01 -5.861977810229721531e-01
7.573446532404881637e-01 -5.637124126397894397e-01 -3.296322072308355833e-01
6.311628702485583275e-01 -4.565182847360864660e-01 -6.270761412469965101e-01
6.433818841874863192e-01 -4.647203554094633815e-01 -6.083541257914357736e-01
6.389387941197012255e-01 -4.661241884345023179e-01 -6.119521699652175073e-01
6.342988443285931810e-01 -4.690795946258980997e-01 -6.145155083388978978e-01
5.948492530682006896e-01 -4.510707884104035448e-01 -6.653491639485396014e-01
9.932609882575617055e-01 -7.759392242383357507e-02 -8.609176736771100014e-02
6.384353586267175196e-01 -4.272401170061903009e-01 -6.402079156615539945e-01
9.918360896881471822e-01 -7.512518748980609451e-02 -1.030406589494989172e-01
8.815968565178361471e-01 -2.773264927318666029e-01 -3.819384754209920185e-01
9.893944806747720921e-01 1.200938515839045789e-01 -8.170696679011521524e-02
6.836733755665778123e-01 -3.517758541947130224e-01 -6.394094650120383250e-01
6.589434314316638952e-01 -5.063968596992909355e-01 -5.561976039680150974e-01
7.122101370708969759e-01 7.013152442198540282e-01 3.022662532107277256e-02
7.040025059877482727e-01 7.020352890083144670e-01 1.073635159166416025e-01
7.142586831972252970e-01 6.988494898704146197e-01 3.799899979245504461e-02
6.976008968824295442e-01 7.086509724330600779e-01 1.056730237028731534e-01
7.017241447755578898e-01 7.045220678095324152e-01 1.059805671262067511e-01
6.994239641631497806e-01 7.077088314396412505e-01 9.977137994757027950e-02
7.016614481753222776e-01 7.033347675120826814e-01 1.139798971452170850e-01
6.994033336045525351e-01 7.062316549683587130e-01 1.098718638391653346e-01
7.032728772657852456e-01 7.018470684215881716e-01 1.132163974445679483e-01
6.914532989834869525e-01 5.312003234374208516e-01 4.896106123286462775e-01
7.055820400917595103e-01 6.788295712723318998e-01 2.033332187965674331e-01
7.006873677638929543e-01 7.010999449221334556e-01 1.322727480862498084e-01
7.016588697999084356e-01 7.045441214902554705e-01 1.062657579121289442e-01
5.635085006924167583e-01 2.922187582887745827e-01 7.727006968752851979e-01
6.988679420540958587e-01 7.049275587219864248e-01 1.210815284150862092e-01
5.575873817821962453e-01 -7.293446682228406086e-01 3.964248561987375741e-01
5.565649619322474706e-01 -7.351663820297212881e-01 3.869959093875358080e-01
5.546485197562575076e-01 -7.396316344251826491e-01 3.811955730195793479e-01
5.584223250705837582e-01 -7.242325358857351070e-01 4.045389237481120115e-01
5.608224908483867566e-01 -7.213563625697481108e-01 4.063534569051350243e-01
5.561628229771773402e-01 -7.342129744984119410e-01 3.893767101615749349e-01
5.562235255422726121e-01 -7.377347049391085321e-01 3.825740382745949630e-01
5.266725458221325207e-01 -7.494086465425090493e-01 4.012514298598304774e-01
5.292443093890474293e-01 -7.474660341457735058e-01 4.014909572801107496e-01
5.279359774947623984e-01 -7.495616879863263859e-01 3.993004878155532178e-01
5.320185907928645097e-01 -7.459571548928206619e-01 4.006296820194217290e-01
5.296921838688836148e-01 -7.524326902594961064e-01 3.914987062265594675e-01
5.265209200810290202e-01 -7.472397202797244065e-01 4.054732064555015558e-01
5.423168984068146292e-01 -7.520036378744785477e-01 3.746770747269743684e-01
5.624644384534918107e-01 -7.266692354769883622e-01 3.944433770346351120e-01
5.262490890296135371e-01 -7.484987681139967375e-01 4.034990587688294106e-01
5.371923643962728256e-01 -7.426096639122292675e-01 3.999440594614550593e-01
5.570106843373839878e-01 -7.389125260785120997e-01 3.791403122041644980e-01
5.576730057021134224e-01 -7.204611223885714066e-01 4.122336592731973837e-01
5.355043320868210222e-01 -7.461977984392988983e-01 3.955046850804565528e-01
5.534298553921674912e-01 -7.472702820038369387e-01 3.678349097006842761e-01
5.567418669068165960e-01 -7.379154852319540492e-01 3.814698288043267271e-01
5.451341562673807095e-01 -7.410144398881086669e-01 3.920795219696681655e-01
5.583878931037029592e-01 -7.347449900008521384e-01 3.851658869939745822e-01
5.462068030853829415e-01 -7.411163365272323000e-01 3.903904506973752686e-01
5.538278882547804649e-01 -7.402540196389942873e-01 3.811806088976220641e-01
5.357159056941163122e-01 -7.441763704377382105e-01 3.990112756156733442e-01
5.571306387231936830e-01 -7.316898410302624667e-01 3.927281858092128708e-01
5.572651711966458699e-01 -7.368015000170508033e-01 3.828564725113013378e-01
5.525160558326703830e-01 -7.414154850721960122e-01 3.808268458791606581e-01
5.591125637245581981e-01 -7.339522523669640419e-01 3.856257672028830519e-01
5.566473690910409555e-01 -7.375335801356425192e-01 3.823452950623615898e-01
5.539822682895340078e-01 -7.388375779152410727e-01 3.836960774898835469e-01
5.522948240715441770e-01 -7.312136818207731759e-01 4.003710514284107291e-01
5.569320075501859035e-01 -7.210250372324249479e-01 4.122494810792365905e-01
5.216579570457605675e-01 -7.493628559833637182e-01 4.078336498172996372e-01
5.286334541177288848e-01 -7.461153137373480737e-01 4.047945278708419137e-01
5.246855505982587209e-01 -7.474026158443789480e-01 4.075468105903685134e-01
5.263388488629361373e-01 -7.471286609655437561e-01 4.059140058454164257e-01
5.222896637649073748e-01 -7.495232945995501384e-01 4.067288260954416423e-01
5.439256809964005956e-01 -7.398593057427843567e-01 3.959205239166153634e-01
5.249391764022238727e-01 -7.499385217600261777e-01 4.025308369038844702e-01
5.825308816974102966e-01 -7.657450075372828069e-01 2.725662402069713441e-01
6.081702087476825724e-01 -7.520808010386967890e-01 2.539753253778649356e-01
7.365756888851685558e-01 -5.896156537030019518e-01 -3.313753694101613800e-01
6.949229324297631072e-01 -7.183580093501107378e-01 -3.230926160971609590e-02
6.222018680645929889e-01 -4.441560017406591121e-01 -6.446629208312530945e-01
5.677403056251707492e-01 -4.212396587320274000e-01 -7.072680505154766983e-01
5.944948392954144678e-01 -4.237326113411110096e-01 -6.833934153451892701e-01
5.594247726356941230e-01 -4.185978300721731604e-01 -7.154158094565494785e-01
5.600718150832497688e-01 -4.159771535573644763e-01 -7.164374150389321017e-01
6.345429969871485554e-01 -4.631523162340859257e-01 -6.187447914460121323e-01
5.587686081908098679e-01 -4.140593785592860399e-01 -7.185627832886997135e-01
6.225259162931012780e-01 -4.529344816534287554e-01 -6.382098705541732198e-01
