TITLE = "New Centroid Vectors"
VARIABLES = "XV", "YV", "ZV" 
ZONE T="Step 0 Incr 0" 
F = VECTORS
2.598332257273248125e-01 -9.651698349657239495e-01 3.055952356255206559e-02
2.790308787979610683e-01 -9.597863469401499703e-01 3.085347475600616271e-02
2.672724035143098087e-01 -9.628177056419510160e-01 3.933863269171082588e-02
3.493381457838292681e-01 9.360454401391146151e-01 -4.221130056142818193e-02
3.377249129341140521e-01 8.572374479545967763e-01 3.886976215619734609e-01
3.460039795361338211e-01 9.359115780922950822e-01 6.596032245182338605e-02
1.243200251171332898e-01 5.715554749335963747e-01 -8.110911603687382954e-01
1.173778556118077326e-01 5.680655395276160702e-01 -8.145698139589829800e-01
3.408722961141860686e-01 9.399468279076165222e-01 1.749395462016253497e-02
3.646055899745484496e-01 9.311515365006184375e-01 4.424910377495534612e-03
3.874832543136382257e-01 9.218595556330340113e-01 5.629148654772995856e-03
-3.112178274366772524e-02 -1.264932451071765773e-01 9.914791442996225834e-01
-3.157728007456986341e-02 -1.787443605524081935e-01 9.833886967795607559e-01
1.133080868977761058e-01 -2.067723469423862759e-01 9.718057799702075616e-01
1.689879273035598817e-01 8.754654198085316530e-01 -4.527729885330154525e-01
1.716717692540224716e-01 9.787614956069209393e-01 1.120479288451913247e-01
1.592509846124902373e-01 9.573154810246802260e-01 -2.412181454419162763e-01
2.007106065406906448e-01 8.793483443837141200e-01 -4.318121601480078287e-01
1.279428423574465734e-01 6.083297634947975041e-01 -7.833042371491815148e-01
4.077144593493169933e-01 -1.243989850088441373e-01 9.045959386191513296e-01
5.989267925721066810e-01 -5.295605979871287339e-01 6.007098053126845860e-01
2.755992715609986710e-01 1.788681171147906146e-01 9.444846415875995937e-01
-9.200595503631234240e-02 -7.029527325426135898e-01 7.052604909171708014e-01
2.304699219071776051e-01 7.675643568737126055e-01 -5.981041490853774567e-01
1.444737082821334617e-01 9.792554623703159100e-01 1.420777499579289616e-01
1.597959910189058752e-01 9.865767342268597639e-01 -3.363909535867494471e-02
9.993552653304129674e-01 -3.585365628340087679e-02 1.889176405632662448e-03
4.106657113730953212e-01 7.892297293115831947e-01 -4.565852690059051255e-01
1.407467792920913952e-01 1.394197837028209042e-01 9.801798141316530044e-01
1.598385836382019975e-01 4.191519511035390888e-02 9.862528801475788365e-01
1.064845848187038480e-01 -6.200044306678575978e-01 -7.773387544360655932e-01
3.736682166813793948e-01 -5.891349951886929448e-01 -7.164440112710668274e-01
2.664634781424209398e-01 -9.317422542050974865e-01 2.466851972556261263e-01
1.604003966256741243e-01 7.517948819363838853e-01 -6.395906255227518100e-01
8.927940512358886194e-01 2.305356479087315447e-01 3.870040014277767448e-01
1.696199759157583919e-01 9.686207634684206313e-01 -1.816669489703379436e-01
1.961489501360407228e-01 -5.046627393440655807e-02 9.792746012001467548e-01
3.668402770478339514e-01 9.301177343000383013e-01 1.758441002797631394e-02
2.483561688352690644e-01 -1.720979328115734286e-01 9.532583673503477462e-01
2.535422213221524834e-01 -1.370518411369093248e-01 9.575662561139108853e-01
1.271827816123860533e-01 8.134688100345782713e-01 -5.675324089091857704e-01
3.220446602586970464e-01 9.442184502809672919e-01 -6.883861523787930536e-02
3.271582736629992105e-01 9.440307045800965247e-01 -4.211285770228016812e-02
2.400788876366856672e-01 -9.701049847023018868e-01 3.547458762097816659e-02
3.508057826384564648e-01 9.363941775238902032e-01 1.006216511378757970e-02
3.275522216125880126e-01 -3.310555821801120513e-01 8.849360110335916518e-01
2.844977614812654321e-01 -6.798785786888275062e-01 6.758891491599853252e-01
2.783581219547187624e-01 -7.020573240117945479e-01 6.554634007656263694e-01
3.659056308145995917e-01 9.303976008379187812e-01 2.175715269088998247e-02
1.615866611365529004e-01 -6.553199414336045026e-01 -7.378655197949000044e-01
3.040482008514841517e-01 9.511178281349911279e-01 -5.412548903015140800e-02
2.656321840248034305e-01 -9.289724550984000961e-01 2.577784329199473423e-01
2.763817700066774075e-01 -7.942759381001595065e-01 5.410534644220363898e-01
3.636067598005118806e-01 9.314301789045857927e-01 1.509788240595826697e-02
3.642853658478167889e-01 9.312242508004658914e-01 1.084282943853824392e-02
-1.908686737656019317e-01 -3.871676013271314054e-01 -9.020368051568382617e-01
2.129310589958849087e-01 -8.110601723137847996e-01 -5.448318648915685403e-01
1.531510891819968245e-01 9.829144646719563116e-01 -1.020974976236429521e-01
9.940011256042969867e-01 1.067933012511240592e-01 -2.359985392491499578e-02
3.487323938492173925e-01 9.372024460586437788e-01 -6.106765255783780551e-03
3.667281190903446952e-01 9.302750384326952116e-01 9.941807557252661104e-03
3.599373098082359612e-01 9.329750852784849391e-01 1.619647373284275769e-03
4.425270157036964025e-01 -6.989126004711651019e-01 -5.618638778877085294e-01
4.917010790452777669e-01 8.681414212195986968e-01 6.753163427997761759e-02
4.566251571678145438e-01 8.817875951543923119e-01 1.180851509432999519e-01
2.403688145072818139e-01 -9.705601453119347966e-01 1.535699659568581267e-02
3.247982889691296560e-01 9.435607186409575853e-01 -6.480155646653329438e-02
4.480061498628286620e-01 8.855946480602987503e-01 1.225259524020944069e-01
2.517511133176672522e-01 -9.664840416902292786e-01 5.029884791358715801e-02
1.683016424242568532e-01 8.689620019605697188e-01 -4.653811301567526426e-01
1.760357069217790560e-01 9.402263979769572844e-01 -2.915231559170317066e-01
2.848425543618786082e-01 -9.584817748180899377e-01 1.331940562353709119e-02
3.135255958888952810e-01 9.473267176009092516e-01 -6.537423683684936981e-02
3.071113886726405395e-01 9.489617615888912283e-01 -7.179254828790215814e-02
3.158494185097067142e-01 9.471770031633035547e-01 -5.563155135050062289e-02
3.043193659223581427e-01 9.475927260101032479e-01 -9.725095957035742589e-02
3.195790541288605624e-01 9.457905899525662630e-01 -5.787389842821689945e-02
3.059226934718268787e-01 9.490689024150237296e-01 -7.536261730914618762e-02
3.239156610018505411e-01 9.450924951939291274e-01 -4.334535829644658306e-02
3.196787067267031213e-01 9.456359237345562940e-01 -5.981825982285844667e-02
3.226087776439475197e-01 9.453616898660268664e-01 -4.706221330035469802e-02
3.196343966906427525e-01 9.459870759245658789e-01 -5.424301462767937287e-02
3.154708507444630716e-01 9.438795269390511944e-01 -9.782423501299447599e-02
3.052930966997365325e-01 9.494903122489375402e-01 -7.255530340988587679e-02
3.106023236874855820e-01 9.479664996882842809e-01 -6.989786826990140867e-02
3.051570274317528808e-01 9.452924914732901973e-01 -1.153312367627954971e-01
3.073799267950482750e-01 9.485790412460323173e-01 -7.560015285850264777e-02
3.157485904892031181e-01 9.475549553179177797e-01 -4.942099004006624691e-02
3.185862251429370517e-01 9.465629136718985981e-01 -5.021421721126132637e-02
3.185703956805986947e-01 9.465792177968044285e-01 -5.000687383847041839e-02
3.214702825617072324e-01 9.459177660068629478e-01 -4.354810423292514859e-02
3.145624180647820789e-01 9.476992054555043454e-01 -5.400649146392673405e-02
7.904718836684873073e-01 6.058181139482496924e-01 -9.021426684166518328e-02
3.266222812295661582e-01 9.443141361747993123e-01 -3.985846992593564120e-02
3.252119456275529008e-01 9.444760397514873063e-01 -4.692761187710726978e-02
3.185175299382126957e-01 9.465547810910792670e-01 -5.079989680775835736e-02
3.043706813781403842e-01 9.475563905002257759e-01 -9.744421552657742125e-02
3.312378376018696446e-01 9.386123895846775200e-01 -9.637570782608556597e-02
2.924477118788492147e-01 9.449406849706978306e-01 -1.468381343654776294e-01
3.109181407094907534e-01 9.480462267705567214e-01 -6.736662143720344165e-02
3.616289217691684987e-01 9.323163482043266281e-01 3.278690442449893466e-03
3.703904681600365678e-01 9.288542071547850609e-01 6.384586677674662300e-03
3.714907748070457871e-01 9.283460696385585909e-01 1.296839311176256095e-02
3.656496080508500057e-01 9.307366215995337422e-01 5.450261071379145297e-03
3.730669032444519084e-01 9.277666518022001929e-01 8.374097403878275059e-03
3.695083047606506077e-01 9.292091808631610661e-01 5.823307696096670545e-03
3.561179599619727631e-01 9.344389186196740971e-01 -1.976350529826313013e-03
3.642286605506281916e-01 9.312635987376540747e-01 9.251621462694850986e-03
3.693168036549168698e-01 9.292679718455455484e-01 8.132345306361875997e-03
3.669132290834650201e-01 9.302233162773727582e-01 7.698323029823812662e-03
3.677317530164249670e-01 9.299056397791723994e-01 6.989916333920802131e-03
3.694357673256123409e-01 9.292341587896952859e-01 6.410301002560832816e-03
3.657342608082274626e-01 9.306790363276475908e-01 8.659203849117865295e-03
3.666853361436043235e-01 9.303011281961413026e-01 9.037429625652021112e-03
3.704724894930815915e-01 9.287950492305551142e-01 9.481089262798900533e-03
3.283725951147766775e-01 9.445211733378542363e-01 -7.154851086517622326e-03
3.693159775571794312e-01 9.292438098517197265e-01 1.056648348533473572e-02
3.514311458310823699e-01 9.362116548962885476e-01 1.971541580932803430e-03
3.623391148840588438e-01 9.320439194949045048e-01 2.120838893639190748e-03
3.372598324348954901e-01 9.410716896641079243e-01 -2.529585615722402051e-02
3.608890765903535192e-01 9.326029307058173456e-01 3.293635784738303037e-03
3.604062159752441930e-01 9.327908941507028207e-01 2.916723493554976374e-03
3.642504738380878404e-01 9.312791104917025331e-01 6.388322981173877486e-03
3.429510314615970556e-01 9.391572664607977794e-01 -1.918903002521606116e-02
6.068723886024255387e-01 7.946747796031605748e-01 -1.406764424680817353e-02
3.502467921018225239e-01 9.366349123328414628e-01 -6.498124470417045682e-03
3.670755994861135685e-01 9.301530289384660755e-01 8.417067096528476483e-03
3.527492309679265414e-01 9.357177810984357302e-01 4.628042310419616407e-04
3.703609993036030557e-01 9.288873027249097136e-01 -1.053105540015598788e-03
3.715302878709864087e-01 9.284060315591979862e-01 5.242686239281417471e-03
3.702332735513125805e-01 9.289296682704166752e-01 4.122446178245313571e-03
3.667019022875789847e-01 9.303007899869564223e-01 8.375858661384129669e-03
3.685650571622525185e-01 9.295729966746096862e-01 7.337744365374349043e-03
3.405028314871086370e-01 9.398220866333050205e-01 -2.814724188055119092e-02
3.154368687981616293e-01 9.474337172398658025e-01 -5.356242376761359558e-02
3.275179764064248822e-01 9.434352450197452944e-01 -5.159373591022286404e-02
3.154861207069257767e-01 9.467810980514139718e-01 -6.382836370966951667e-02
2.767202525405617064e-01 8.643490869490950690e-01 4.199125596170626418e-01
2.872358341969300510e-01 8.591826702579286046e-01 4.234391510968833483e-01
2.838865742079087484e-01 8.612390030176776401e-01 4.215160645403849271e-01
2.793654252010360217e-01 8.595030554646528875e-01 4.280297382766414249e-01
2.856219527592692708e-01 8.580056959010793349e-01 4.269031809477253914e-01
2.794151108720159260e-01 8.615016792455720829e-01 4.239599656493975854e-01
2.831394935160911897e-01 8.611409986636947567e-01 4.222181990771429194e-01
2.800844766626370275e-01 8.591515827732986166e-01 4.282653893916161802e-01
2.846262211303058898e-01 8.570639847295018487e-01 4.294522561643730474e-01
2.814047678239144923e-01 8.582154571024275258e-01 4.292756525083155639e-01
2.957399351704610990e-01 8.890224742263069801e-01 3.495381682533496570e-01
2.974520409109172037e-01 8.718633884902798892e-01 3.890713497138761356e-01
3.028033043624003273e-01 8.708545791210030584e-01 3.871982191219275893e-01
3.296726548170411664e-01 9.119341978174775321e-01 2.443193801499952411e-01
3.441573658286892212e-01 9.300327063376530035e-01 1.288210879014717591e-01
2.838494210302904275e-01 8.693949523834851867e-01 4.044526213920320856e-01
3.038145046646301140e-01 8.714717777839831037e-01 3.850112820183447249e-01
2.762623259760428884e-01 8.615845707026739131e-01 4.258534428337944489e-01
2.799044204114635725e-01 8.507929924146266920e-01 4.447525148802282668e-01
2.386288937087469586e-01 8.346778132775506398e-01 4.963559197889614305e-01
3.088557122403598476e-01 8.728623986715795535e-01 3.777821885713996131e-01
3.041528472600052990e-01 8.497065358468729457e-01 4.306853241552801581e-01
3.342679952653831998e-01 8.841912041109299958e-01 3.262986698013426445e-01
2.756587181978000789e-01 8.569192794720560391e-01 4.355474940240594006e-01
2.720075649499925641e-01 8.381276828018721092e-01 4.728148389498157411e-01
2.749522515691720792e-01 8.577743448969983309e-01 4.343091440363282540e-01
2.762702261560358585e-01 8.590351211446801694e-01 4.309680066775695151e-01
-7.068988885419182425e-03 -5.421967473258373915e-02 9.985040091396882866e-01
2.835662385649321826e-01 7.667274274081067320e-01 5.759507274118875753e-01
3.603342994900642360e-01 9.327621997642775442e-01 1.067104970987415441e-02
3.640052437775090355e-01 9.312869042109241935e-01 1.431378872657921089e-02
3.611660992981320928e-01 9.324356807209753795e-01 1.107926153599385344e-02
9.275820749922418784e-01 3.734886009525432149e-01 9.887320749279327609e-03
3.594833935619463627e-01 9.330753932488470292e-01 1.191638647814400979e-02
3.645870645583100256e-01 9.310983143508873017e-01 1.149788544432529987e-02
3.622604705032004824e-01 9.319105807390741791e-01 1.760741370450364524e-02
2.828863124948088892e-01 8.622110773858197019e-01 4.201992292190376843e-01
2.816939433267325876e-01 8.617390491724127299e-01 4.219648485649743486e-01
2.827158708052800451e-01 8.601168846767055509e-01 4.245829495974264289e-01
2.836650603448883090e-01 8.642718435570709845e-01 4.154134253656141529e-01
2.851450654862207612e-01 8.594556767375661765e-01 4.242973383753790850e-01
2.808774681220645997e-01 8.605128385473564956e-01 4.250005912896000493e-01
2.818056842784538163e-01 8.615870896296340398e-01 4.222004776073675636e-01
3.560140178744684580e-01 9.320758881290474029e-01 6.699670025699296094e-02
2.889858659707695843e-01 8.684021767974645645e-01 4.029451930505555945e-01
8.204067177449561044e-01 5.103872879570644505e-01 2.577549878678990214e-01
3.257144386130134683e-01 9.134608773494906631e-01 2.439248450463960272e-01
3.625295203018669699e-01 9.319284892525288022e-01 9.035365471160766715e-03
2.902314861567716897e-01 8.591159977026257000e-01 4.215274450550684504e-01
9.979519899296065422e-01 4.379973823986035159e-02 4.661983189221494128e-02
3.630989113251983924e-01 9.313004765180552535e-01 2.895864347131733851e-02
2.872613254913230496e-01 8.748457232343225254e-01 3.900331927100350593e-01
3.480155191037386797e-01 9.321142135656121930e-01 1.002411658547315704e-01
6.827862636782386918e-01 7.106987267700674016e-01 1.694409569723793196e-01
3.647602849335040420e-01 9.310208131938316756e-01 1.225479233301252080e-02
2.786709709846065253e-01 8.606295377796160384e-01 4.262150732103934803e-01
3.568865230831269608e-01 9.316819763133121768e-01 6.782849441464500195e-02
3.566169154208214676e-01 9.342034114749800944e-01 9.400086395754526578e-03
9.996254764418421868e-01 2.728626685567706739e-02 2.089614677629150763e-03
3.630840475890044772e-01 9.316880823767431652e-01 1.128235540711883776e-02
9.976131953802103158e-01 6.903235173168939531e-02 1.564230698605804069e-03
9.339761497218181940e-01 3.572498776885844052e-01 7.815154656129271946e-03
9.999999715252513299e-01 1.856906876509852185e-04 1.498948470174698601e-04
6.345467948821489346e-01 7.728270180000280654e-01 9.421536709920335512e-03
2.737583960525422633e-01 8.488448560213788241e-01 4.522374940192200321e-01
2.743429978316566098e-01 8.463187942258045826e-01 4.565965594273788120e-01
2.156903713090464469e-01 6.925523819622096955e-01 6.883668077144883268e-01
2.777688338731758022e-01 8.554228087427878657e-01 4.371456201442898704e-01
2.788697841379895181e-01 8.541242170919755017e-01 4.389800283291379612e-01
2.728522968700985429e-01 8.472844501798065808e-01 4.556980190611040205e-01
-4.813493230189999639e-02 -1.583320831586481903e-01 9.862119344922440911e-01
3.342013026753617444e-01 9.069917784385673754e-01 2.562721271128325928e-01
3.330690046609542931e-01 9.164992659159323374e-01 2.215719605674831005e-01
3.092390525438155069e-01 8.796222641362565486e-01 3.614358598944063528e-01
3.611366071605532913e-01 9.302322754580760744e-01 6.517871327860225161e-02
3.409539385536543565e-01 9.209628103686033906e-01 1.886210849897608788e-01
3.531968240448780105e-01 9.316807370979600655e-01 8.498827922256751988e-02
2.983095857193079903e-01 8.573874926431260812e-01 4.194020487874472458e-01
5.097367910464097873e-01 -7.442940950647762843e-01 -4.315028434499760812e-01
4.840714780494267400e-01 -7.133622689540858319e-01 -5.067436012143832214e-01
4.972308127024983593e-01 -7.994425653277055233e-01 -3.371247597573787669e-01
4.471726868496912477e-01 -8.935203883576854356e-01 -4.071736392203158944e-02
2.334066081098233880e-01 -8.907703796929964390e-01 3.899352330224373220e-01
5.099257052656046563e-01 -7.693582210782536901e-01 -3.847904660574126834e-01
4.732129101703448359e-01 -7.743916217133175461e-01 -4.199847114697524697e-01
4.775930476973705985e-01 -7.890205961373080168e-01 -3.864600621827098403e-01
4.720769393936056213e-01 -7.805737218233339547e-01 -4.096926019488689175e-01
4.692082679238572807e-01 -7.747933483490710982e-01 -4.237202717193602752e-01
4.460066687173322997e-01 -6.919673183680457029e-01 -5.676788544328593700e-01
4.832208283663279591e-01 -7.992142108215530838e-01 -3.574273020543366486e-01
4.681083416545675502e-01 -7.722244035280311225e-01 -4.295859065067047511e-01
4.883715161103617808e-01 -8.047488464428780297e-01 -3.374500798650426625e-01
5.115803237424308980e-01 -7.803660614429588360e-01 -3.596030902364353299e-01
4.820808319754093518e-01 -8.091404171066395312e-01 -3.359908582780053443e-01
4.907971061973165350e-01 -8.040603746588783629e-01 -3.355668554129926373e-01
5.103320589550799369e-01 -7.831581645763865396e-01 -3.552808450508053162e-01
4.491698874675015829e-01 -6.969301505583690437e-01 -5.590480993931746800e-01
4.735645593286528232e-01 -7.635494053766820333e-01 -4.390090132295396685e-01
4.480864086056039475e-01 -6.950509366666708377e-01 -5.622479576323201611e-01
4.735787075502453924e-01 -7.748849375351319901e-01 -4.186604129079006809e-01
4.466996210806403744e-01 -6.926498482051408612e-01 -5.662999525938596790e-01
4.789066778044785977e-01 -7.869133229617122360e-01 -3.891218525084823021e-01
4.445109219810715051e-01 -6.930111901637322491e-01 -5.675786558243580693e-01
4.428867769730592263e-01 -6.868396750119690752e-01 -5.762834056363833612e-01
4.433835327335720056e-01 -6.941385045492646233e-01 -5.670826918561419072e-01
4.745677459833526068e-01 -7.437732302378299298e-01 -4.707301099928324906e-01
4.419022350910047359e-01 -6.988409979271525962e-01 -5.624443743498159787e-01
4.628684190526508591e-01 -6.876950811648794293e-01 -5.593105595153102794e-01
4.352705893050153318e-01 -6.604751172844799401e-01 -6.118105372859454771e-01
4.592168582583968650e-01 -7.080781615126505724e-01 -5.364188608542320713e-01
4.537338901564025306e-01 -6.968841742062588107e-01 -5.554079623703628288e-01
4.680378205146809023e-01 -7.300492193690431009e-01 -4.979645929848006691e-01
4.710713162517756736e-01 -6.894085310309706616e-01 -5.502796492207745471e-01
4.430109393358699355e-01 -6.874520007169012681e-01 -5.754572567437827857e-01
4.452344530143484413e-01 -6.917012637517940821e-01 -5.686085152133979470e-01
4.433353852293236974e-01 -6.907189482886029186e-01 -5.712802032966425303e-01
4.465462434198211317e-01 -6.903659437199607396e-01 -5.692023508729509018e-01
4.432304383615859877e-01 -6.863142980122450831e-01 -5.766450059211087886e-01
4.444000841641185806e-01 -6.896763207857562472e-01 -5.717124607198508235e-01
4.518029988274647191e-01 -6.871823938393318842e-01 -5.689063260746491935e-01
4.535846974533641607e-01 -6.712921001768780149e-01 -5.861977810229720420e-01
5.188701818762300189e-01 -7.887435212512717841e-01 -3.296322072308354723e-01
4.369606425103992886e-01 -6.448572787645930893e-01 -6.270761412469963991e-01
4.456374863548144272e-01 -6.567438529502203082e-01 -6.083541257914356626e-01
4.409822082322006342e-01 -6.565433981828722176e-01 -6.119521699652176183e-01
4.356112732035123392e-01 -6.577336152797733648e-01 -6.145155083388978978e-01
4.047001578860489612e-01 -6.273183181128910713e-01 -6.653491639485396014e-01
9.885607671251753770e-01 -1.118179925597167917e-01 -1.012143578787111503e-01
4.598895951677186011e-01 -6.101229871297176865e-01 -6.451755581486192659e-01
9.883783025083988649e-01 -1.088699766581813638e-01 -1.060926920813256846e-01
8.131701328719980193e-01 -4.163928684552060666e-01 -4.066587194498388347e-01
9.813648991221550766e-01 1.646607228908930076e-01 -9.904433910128868090e-02
5.484650688744328040e-01 -5.162609018340724720e-01 -6.577695260971230251e-01
4.460063534976597688e-01 -7.012293191103462497e-01 -5.561976039680150974e-01
4.293946699098913355e-01 9.026109729970464013e-01 3.022662532107277256e-02
4.214357497251733364e-01 9.004804186119752529e-01 1.073635159166416025e-01
4.321630112441428029e-01 9.009945658699434201e-01 3.799899979245504461e-02
4.131575078946208568e-01 9.045076482439483589e-01 1.056730237028731395e-01
4.184442620645814626e-01 9.020379808726655124e-01 1.059805671262067234e-01
4.151928619631117257e-01 9.042458510373371228e-01 9.977137994757025174e-02
4.187914271498959229e-01 9.009008400442964914e-01 1.139798971452170573e-01
4.156786996878607532e-01 9.028507031410658579e-01 1.098718638391653346e-01
4.208144982312802540e-01 9.000540013954881902e-01 1.132163974445679205e-01
4.680723519161470447e-01 7.356559805145708175e-01 4.896106123286462219e-01
4.308568491730282446e-01 8.792144093760735357e-01 2.033332187965674331e-01
4.186404453177456908e-01 8.984676386258277914e-01 1.322727480862497529e-01
4.183753808485999315e-01 9.020363791971750533e-01 1.062657579121289581e-01
4.322926025457116128e-01 4.608541563625818682e-01 7.750719659151583674e-01
4.156216233837601859e-01 9.014421388267327417e-01 1.210815284150862092e-01
2.745101801446767076e-01 -8.760659189722810325e-01 3.964248561987375186e-01
2.715582763657043430e-01 -8.811868522933158365e-01 3.869959093875357525e-01
2.682302035304826582e-01 -8.847273551915700862e-01 3.811955730195792369e-01
2.770432224261857868e-01 -8.715476533617850796e-01 4.045389237481119560e-01
2.802823497060131785e-01 -8.696658395639803585e-01 4.063534569051350243e-01
2.715064739376005232e-01 -8.801534026484927331e-01 3.893767101615749349e-01
2.703590129400019193e-01 -8.834835082560267283e-01 3.825740382745949075e-01
2.385974521796217218e-01 -8.843463947169314388e-01 4.012514298598303109e-01
2.416785319962153344e-01 -8.834005311264278015e-01 4.014909572801106941e-01
2.397323463427099843e-01 -8.849223257141161092e-01 3.993004878155531623e-01
2.448015708577219451e-01 -8.829315085501302507e-01 4.006296820194217290e-01
2.404006999040912418e-01 -8.882208433202595232e-01 3.914987062265595230e-01
2.391967870608461000e-01 -8.822564116550599689e-01 4.054732064555015003e-01
2.524107955531314507e-01 -8.921355726358367599e-01 3.746770747269743129e-01
2.800081662010421857e-01 -8.752198861853186518e-01 3.944433770346351120e-01
2.385107297069988253e-01 -8.833465579189765382e-01 4.034990587688294661e-01
2.508082370794249560e-01 -8.815554307668934664e-01 3.999440594614550037e-01
2.706958616962439890e-01 -8.848595222532538163e-01 3.791403122041644980e-01
2.776289919298624009e-01 -8.677474016107671329e-01 4.122336592731972726e-01
2.479947912893646911e-01 -8.843498332519508232e-01 3.955046850804565528e-01
2.644724622806670644e-01 -8.914885281935436279e-01 3.678349097006842205e-01
2.707842639936423601e-01 -8.838306693509899725e-01 3.814698288043266161e-01
2.588166790458887867e-01 -8.827726633169459269e-01 3.920795219696681655e-01
2.734153958978318699e-01 -8.814143524938635732e-01 3.851658869939745822e-01
2.597897866423575786e-01 -8.832352816552441199e-01 3.903904506973752686e-01
2.672461938841286244e-01 -8.850315334805223255e-01 3.811806088976219531e-01
2.488849745417096027e-01 -8.825226747109252701e-01 3.990112756156732332e-01
2.732788857228187762e-01 -8.781134452273799962e-01 3.927281858092128708e-01
2.716570145560845972e-01 -8.829628462730911842e-01 3.828564725113013378e-01
2.656162300634327678e-01 -8.856742808643703890e-01 3.808268458791605471e-01
2.743674957719116070e-01 -8.809172747386885272e-01 3.856257672028829964e-01
2.708260843292550346e-01 -8.834394757936498976e-01 3.823452950623615343e-01
2.678757152649538509e-01 -8.837533147265512756e-01 3.836960774898836024e-01
2.688975624202507575e-01 -8.760120559116502115e-01 4.003710514284107291e-01
2.767398111987618425e-01 -8.680238719341616394e-01 4.122494810792365905e-01
2.339009414037911128e-01 -8.825882752943868814e-01 4.078336498172996372e-01
2.415664893930717649e-01 -8.819223443184378564e-01 4.047945278708418582e-01
2.374163903371007689e-01 -8.817817500815717802e-01 4.075468105903685134e-01
2.390636806033004103e-01 -8.820897780129471899e-01 4.059140058454164257e-01
2.344396783077711821e-01 -8.829550947007286377e-01 4.067288260954415313e-01
2.580761628972908506e-01 -8.812738693991805095e-01 3.959205239166153079e-01
2.367873897287975649e-01 -8.842514672913360796e-01 4.025308369038844702e-01
2.854997536821487492e-01 -9.188022286362108604e-01 2.725662402069713441e-01
3.142662739782842163e-01 -9.147312409331025407e-01 2.539753253778649911e-01
4.904943091091313323e-01 -8.059812015672791485e-01 -3.313753694101613245e-01
4.073210423020858229e-01 -9.127133614186752064e-01 -3.230926160971609590e-02
4.327682046852092124e-01 -6.301756894064213244e-01 -6.446629208312530945e-01
3.894289272647255551e-01 -5.900144195945403736e-01 -7.072680505154765873e-01
4.137173251185586875e-01 -6.015076182057734755e-01 -6.833934153451892701e-01
3.825184408934978464e-01 -5.846878329126045104e-01 -7.154158094565494785e-01
3.840227860640061386e-01 -5.824465040808225469e-01 -7.164374150389319906e-01
4.378679502602008111e-01 -6.522473006409159613e-01 -6.187447914460120213e-01
3.834540898435323530e-01 -5.801986620586652155e-01 -7.185627832886997135e-01
4.300702934563699897e-01 -6.385355932237274379e-01 -6.382098705541731087e-01
