TITLE = "New Centroid Vectors"
VARIABLES = "XV", "YV", "ZV" 
ZONE T="Step 0 Incr 0" 
F = VECTORS
3.856849745653753159e-01 4.332702604395248236e-01 -8.145698139589829800e-01
7.651774818350248752e-01 6.435816831175028563e-01 1.749395462016253150e-02
7.813334715300811473e-01 6.240980903951741654e-01 4.424910377495534612e-03
7.965001195931937783e-01 6.046121667428223656e-01 5.629148654772995856e-03
-9.019887702066470281e-02 -9.398547229811267389e-02 9.914791442996225834e-01
-9.525356003934284943e-02 -1.287137846256355689e-01 9.870965104523349298e-01
2.003974968673973844e-01 -1.221459151427529283e-01 9.720705831693605692e-01
5.840805478820266794e-01 6.736813300372168634e-01 -4.527729885330155635e-01
6.380528610900642050e-01 7.617964348146335496e-01 1.120479288451913247e-01
6.165731387644413086e-01 7.494340336972477035e-01 -2.412181454419162763e-01
6.134946562650783752e-01 6.611827017417384322e-01 -4.318121601480078842e-01
4.149666334613352214e-01 4.628576078859508169e-01 -7.833042371491815148e-01
4.152905717911683503e-01 9.612454845199994158e-02 9.045959386191513296e-01
7.834661163681417850e-01 -1.591495344140786417e-01 6.007098053126846970e-01
3.281100289937063930e-01 1.710469756799945160e-02 9.444846415875995937e-01
-1.672048552924612977e-02 -5.703137437435258361e-01 8.212567558692652758e-01
5.730895126511442728e-01 5.894431348471232956e-01 -5.693199463139069216e-01
6.147456327364279050e-01 7.758232530663032867e-01 1.420777499579290171e-01
6.316757547587122934e-01 7.745025191136961640e-01 -3.363909535867494471e-02
9.996795019834681106e-01 -2.524751383467824933e-02 1.859128627300815281e-03
7.516306975960038717e-01 4.789568360087675947e-01 -4.534883059923540682e-01
5.218039451638225440e-02 1.911144641228201824e-01 9.801798141316530044e-01
1.174666763804296937e-01 1.162189155892487669e-01 9.862528801475788365e-01
3.659648127137382634e-01 -4.739558129744920190e-01 -8.008967743742552159e-01
6.181736658272489748e-01 -3.233717637511414611e-01 -7.164440112710669384e-01
6.966352683546447322e-01 -6.736807228497820876e-01 2.466851972556261818e-01
5.102418797795327254e-01 5.968416715364114333e-01 -6.192198666359722825e-01
9.019597816283860814e-01 1.628386648237714063e-01 3.999401474762014908e-01
6.312055898665617226e-01 7.540401998388510663e-01 -1.816669489703379436e-01
1.951031107106616924e-01 5.436939980647984005e-02 9.792746012001467548e-01
7.827518662047648901e-01 6.220854478903409257e-01 1.758441002797631048e-02
3.011317178037067888e-01 -2.486309733597552238e-02 9.532583673503477462e-01
2.880999251653753035e-01 8.080734601083531046e-03 9.575662561139108853e-01
5.168779248175838781e-01 6.408932638700494122e-01 -5.675324089091858815e-01
7.510080820776441346e-01 6.566948345359431283e-01 -6.883861523787931924e-02
7.553427283404671178e-01 6.539754352873866639e-01 -4.211285770228017505e-02
6.929669079568304690e-01 -7.200961172717648129e-01 3.547458762097816659e-02
7.720038083213304203e-01 6.355382543722960520e-01 1.006216511378758144e-02
4.491963360725875209e-01 -1.229264334263300007e-01 8.849360110335916518e-01
5.863215781069955890e-01 -4.465432398927492996e-01 6.758891491599852142e-01
5.920938669684105982e-01 -4.688204165297774062e-01 6.554634007656263694e-01
7.820823720921727951e-01 6.227951425384318229e-01 2.175715269088998247e-02
4.675981241737647287e-01 -4.867303863197554037e-01 -7.378655197949001154e-01
7.388723799798342373e-01 6.716681007314418972e-01 -5.412548903015140106e-02
6.945304469774228329e-01 -6.716976535188114994e-01 2.577784329199473423e-01
6.300010050614073265e-01 -5.694823492661377218e-01 5.280043442017663402e-01
7.806077804272825160e-01 6.248388168826001232e-01 1.509788240595826697e-02
7.810925064513504212e-01 6.243211748894266222e-01 1.084282943853824219e-02
-3.298856113939236390e-01 -2.344730189253408648e-01 -9.144385637052353522e-01
5.899337925020518014e-01 -5.959331837235795071e-01 -5.448318648915686513e-01
6.240899661848434699e-01 7.746533515620978028e-01 -1.020974976236429382e-01
9.965935120534360481e-01 7.946072703239141777e-02 -2.207633557639514937e-02
7.706123352253043679e-01 6.372749298510917981e-01 -6.106765255783779683e-03
7.827333866306710464e-01 6.222777562440868770e-01 9.941807557252664573e-03
7.782023967030046174e-01 6.280114700450029064e-01 1.619647373284276203e-03
7.326959376958989134e-01 -3.840125591812246220e-01 -5.618638778877085294e-01
8.598963361312302878e-01 5.059819853310606463e-01 6.753163427997763146e-02
8.363427836915855451e-01 5.353378795617846908e-01 1.180851509433000074e-01
6.934455722968230207e-01 -7.203453344872108310e-01 1.535699659568581614e-02
7.530639286734640558e-01 6.547484078716054867e-01 -6.480155646653329438e-02
8.307820308630173844e-01 5.429443877443437261e-01 1.225259524020944069e-01
7.012648804092294075e-01 -7.111241757971634714e-01 5.029884791358716495e-02
5.802344988183361085e-01 6.683923474091081340e-01 -4.653811301567526426e-01
6.225645931558914103e-01 7.262420924958932211e-01 -2.915231559170316511e-01
7.259217755652819237e-01 -6.876482888759225531e-01 1.331940562353709293e-02
7.451844895768917620e-01 6.636462051816667262e-01 -6.537423683684935594e-02
7.404471451764689238e-01 6.682692984196912933e-01 -7.179254828790214427e-02
7.471221217816006455e-01 6.623546373649811247e-01 -5.563155135050061595e-02
7.373446647573860258e-01 6.684796902049175982e-01 -9.725095957035742589e-02
7.496588743692784718e-01 6.592891504947633319e-01 -5.787389842821688557e-02
7.394712753482738377e-01 6.689564326973115316e-01 -7.536261730914618762e-02
7.530654387081954226e-01 6.565162792630397925e-01 -4.334535829644658306e-02
7.496678429415584155e-01 6.591053793219379120e-01 -5.981825982285843973e-02
7.520682418565172167e-01 6.574028503665915180e-01 -4.706221330035470496e-02
7.498050454196920622e-01 6.594316410571111620e-01 -5.424301462767934512e-02
7.451455343677196863e-01 6.596882230690251925e-01 -9.782423501299447599e-02
7.391367334664595834e-01 6.696361827049305271e-01 -7.255530340988586291e-02
7.429727526319818143e-01 6.656619088229245307e-01 -6.989786826990140867e-02
7.369199836358879541e-01 6.660687979066776121e-01 -1.153312367627954971e-01
7.404883458409290409e-01 6.678035838190266027e-01 -7.560015285850264777e-02
7.472237782317383559e-01 6.627323675425438321e-01 -4.942099004006623997e-02
7.491852211055213262e-01 6.604544169486121774e-01 -5.021421721126133331e-02
7.491796644514611137e-01 6.604764514661364272e-01 -5.000687383847040451e-02
7.513603142636315901e-01 6.584536739721139620e-01 -4.354810423292514165e-02
7.462686478477144059e-01 6.634503780384037874e-01 -5.400649146392673405e-02
8.193368773483769019e-01 5.732630570103387502e-01 -7.519899212877554154e-03
7.550202610742291487e-01 6.544888904653509698e-01 -3.985846992593564120e-02
7.538798264033681473e-01 6.553342708767327940e-01 -4.692761187710726978e-02
7.491216630227023332e-01 6.604817215293864452e-01 -5.079989680775836430e-02
7.373709374907616576e-01 6.684225650024132603e-01 -9.744421552657742125e-02
7.561665768501822926e-01 6.472432548862123713e-01 -9.637570782608557984e-02
7.257374902510645986e-01 6.721187823146678175e-01 -1.468381343654776572e-01
7.432861217371219409e-01 6.655730459905395691e-01 -6.736662143720344165e-02
7.793380070974387230e-01 6.265951810239008823e-01 3.278690442449893900e-03
7.851946583235954735e-01 6.192161057280790581e-01 6.384586677674664035e-03
7.858934830737451804e-01 6.182258924069063966e-01 1.296839311176256442e-02
7.820301602556259946e-01 6.232167545122754282e-01 5.450261071379145297e-03
7.869687414219866950e-01 6.169360376225111464e-01 8.374097403878276794e-03
7.846081692636264204e-01 6.199646036769009827e-01 5.823307696096671413e-03
7.756266593807951137e-01 6.311888618285110830e-01 -1.976350529826313013e-03
7.810630721920498454e-01 6.243836038512124986e-01 9.251621462694849252e-03
7.844717199324002799e-01 6.201112687140266644e-01 8.132345306361877732e-03
7.828678355095464170e-01 6.221404085470788603e-01 7.698323029823814397e-03
7.834178597799950072e-01 6.214560306629719477e-01 6.989916333920801264e-03
7.845578389654250806e-01 6.200225039133328009e-01 6.410301002560834550e-03
7.820746790580722640e-01 6.231245578252495587e-01 8.659203849117865295e-03
7.827093803936681082e-01 6.223217421153799389e-01 9.037429625652021112e-03
7.852361119195497841e-01 6.191238627963382424e-01 9.481089262798898798e-03
7.566395959449455644e-01 6.537930329654785266e-01 -7.154851086517621458e-03
7.844589235138610395e-01 6.200907568624358657e-01 1.056648348533473745e-02
7.724541274189353768e-01 6.350675035437144400e-01 1.971541580932802563e-03
7.798168380218154505e-01 6.260041542833760797e-01 2.120838893639190315e-03
7.626114273967564694e-01 6.463620738140153366e-01 -2.529585615722401704e-02
7.788405736284628178e-01 6.272132913398794640e-01 3.293635784738302603e-03
7.785163857917338781e-01 6.276175027656879513e-01 2.916723493554976374e-03
7.810897189301543309e-01 6.243861307805457228e-01 6.388322981173877486e-03
7.665829387302182107e-01 6.418585351730035082e-01 -1.918903002521606116e-02
9.605999107656683078e-01 2.779066168403624970e-01 -3.965318818703063471e-03
7.716400757206058891e-01 6.360262321007401631e-01 -6.498124470417045682e-03
7.829733087336093744e-01 6.219983527246969457e-01 8.417067096528476483e-03
7.733486857328666364e-01 6.339807537200886633e-01 4.628042310419615323e-04
7.851856853303658124e-01 6.192595017607765984e-01 -1.053105540015598571e-03
7.859576833512186278e-01 6.182580644214694665e-01 5.242686239281417471e-03
7.850962543569183216e-01 6.193600542755760552e-01 4.122446178245313571e-03
7.827235579906006713e-01 6.223131661456468011e-01 8.375858661384129669e-03
7.839732007870793273e-01 6.207513012111132156e-01 7.337744365374349043e-03
7.647951454450203634e-01 6.436583863185874055e-01 -2.814724188055119092e-02
7.468932002893597932e-01 6.627832331325657078e-01 -5.356242376761359558e-02
7.553565102739089321e-01 6.532799008094832827e-01 -5.159373591022286404e-02
7.466095440993085752e-01 6.621934223819870846e-01 -6.382836370966951667e-02
6.718213119163193303e-01 6.101881407655201928e-01 4.199125596170626418e-01
6.783448644207206168e-01 6.004561018362498670e-01 4.234391510968834038e-01
6.764724865662241626e-01 6.039115682393372264e-01 4.215160645403849271e-01
6.716890828954651393e-01 6.046687680622168104e-01 4.280297382766414804e-01
6.763587149185857905e-01 6.002437528624458007e-01 4.269031809477253359e-01
6.727314238391974843e-01 6.063747841936104610e-01 4.239599656493976965e-01
6.757764935314416466e-01 6.042002343250153507e-01 4.222181990771428639e-01
6.721360633821626962e-01 6.040048580519667976e-01 4.282653893916162358e-01
6.750255304467630557e-01 5.999260728793138764e-01 4.294522561643731584e-01
6.728114062327856804e-01 6.025340038592191805e-01 4.292756525083155639e-01
7.006295338843355758e-01 6.220460796300476547e-01 3.495381682533496570e-01
6.935327180815223924e-01 6.063298226067048713e-01 3.890713497138760801e-01
6.976626434882113870e-01 6.027805363395940530e-01 3.871982191219275893e-01
7.414719929133546383e-01 6.249218544811985243e-01 2.443193801499952134e-01
7.630653748760057864e-01 6.333532671244554990e-01 1.288210879014717591e-01
6.805182856534789382e-01 6.109934041709154107e-01 4.044526213920320301e-01
6.988469679697471015e-01 6.028094459098014557e-01 3.850112820183447249e-01
6.700424777551675648e-01 6.080229627492040878e-01 4.258534428337944489e-01
6.678008349152002587e-01 5.968561345871161716e-01 4.447525148802282113e-01
6.239975906675266915e-01 6.035377434192296109e-01 4.963559197889614305e-01
7.039080922398778251e-01 6.014931551376284657e-01 3.777821885713995020e-01
6.882573602839693327e-01 5.837910221750618467e-01 4.306853241552801026e-01
7.315801776273832546e-01 5.985980469301255269e-01 3.262986698013426445e-01
6.671870924699787597e-01 6.042845059165575794e-01 4.355474940240594006e-01
6.546293026691751837e-01 5.898360824464108365e-01 4.728148389498157966e-01
6.670028071351320476e-01 6.053782476107691934e-01 4.343091440363282540e-01
6.687745947327391471e-01 6.058111245763179165e-01 4.309680066775695151e-01
-3.323176132013472284e-02 -4.342112126063717159e-02 9.985040091396882866e-01
6.289392799568831460e-01 5.222223106312434693e-01 5.759507274118875753e-01
7.784397570954044721e-01 6.276286109406875591e-01 1.067104970987415614e-02
7.808812403275324776e-01 6.245154953696708811e-01 1.431378872657921263e-02
7.789968573384031814e-01 6.269299372503345236e-01 1.107926153599385517e-02
9.374135771108504933e-01 3.482077519040028823e-01 2.673380294681876931e-03
7.778594476877083164e-01 6.283252974186833706e-01 1.191638647814400979e-02
7.812908169741373809e-01 6.240612613695823985e-01 1.149788544432530334e-02
7.796820606122120134e-01 6.259280017239470251e-01 1.760741370450364870e-02
6.760922716963175816e-01 6.052535401930659864e-01 4.201992292190376843e-01
6.748236355993706415e-01 6.054409363529906773e-01 4.219648485649743486e-01
6.748975685087647003e-01 6.035251369513173758e-01 4.245829495974265400e-01
6.777970702032545258e-01 6.066488421235892714e-01 4.154134253656140974e-01
6.766707088436275663e-01 6.017379167383684058e-01 4.242973383753790295e-01
6.735034420180401327e-01 6.047872444036356265e-01 4.250005912896001603e-01
6.748444263308149837e-01 6.052534650527361393e-01 4.222004776073675636e-01
7.743551276471805078e-01 6.291943884374632256e-01 6.699670025699294706e-02
6.844701896640635885e-01 6.075654128229249773e-01 4.029451930505555945e-01
9.216124997049464085e-01 3.533909503323103829e-01 1.604532225005988744e-01
7.388074168930021113e-01 6.282231058413734193e-01 2.439248450463960272e-01
7.799240188294677134e-01 6.258089860522096926e-01 9.035365471160770184e-03
6.809058388411888263e-01 5.989005357297013665e-01 4.215274450550684504e-01
9.982366435291341045e-01 5.639771755356279281e-02 1.851758543755006522e-02
7.801031195531226148e-01 6.249804155585897414e-01 2.895864347131733851e-02
6.861984670174373635e-01 6.140079579674320165e-01 3.900331927100350038e-01
7.674473872378724248e-01 6.332268286245043010e-01 1.002411658547315704e-01
8.882778793283602203e-01 4.341957688837013718e-01 1.497879947772936260e-01
7.814020796409805181e-01 6.239075332111526651e-01 1.225479233301252253e-02
6.716509090597534426e-01 6.059915574721035370e-01 4.262150732103935358e-01
7.749137834149454340e-01 6.284169981938565464e-01 6.782849441464500195e-02
7.759410139111680982e-01 6.307354289290090232e-01 9.400086395754528312e-03
9.956820161685387971e-01 9.282900699390449206e-02 3.132715742267847231e-04
7.802840501093274428e-01 6.253235239469662199e-01 1.128235540711883950e-02
9.969281650997429134e-01 7.831903255349688397e-02 6.023045275512494421e-04
9.219407879352132795e-01 3.873307221033261416e-01 3.086362163616816539e-04
9.999747834712846561e-01 7.101578451317124181e-03 2.248782714455484498e-06
8.843961783541379740e-01 4.666595547632529928e-01 8.500568260896269879e-03
6.615041534914725130e-01 5.982420111599872081e-01 4.522374940192199766e-01
6.607474025854961353e-01 5.957620765839332089e-01 4.565965594273788675e-01
5.330695318864372423e-01 4.919227705761742286e-01 6.883668077144883268e-01
6.682662708851436761e-01 6.019334664113036304e-01 4.371456201442899259e-01
6.685704259573692632e-01 6.002583779201510206e-01 4.389800283291379057e-01
6.599392456603420110e-01 5.973437096521938550e-01 4.556980190611040760e-01
-1.076385765187712201e-01 -1.085485194736031389e-01 9.882465055668557818e-01
7.429227073139993420e-01 6.183772698137455226e-01 2.562721271128325928e-01
7.466958522075500815e-01 6.271771445025098313e-01 2.215719605674831560e-01
7.076200074133033313e-01 6.071557002044761786e-01 3.614358598944063528e-01
7.778696137665982446e-01 6.250364783866210194e-01 6.517871327860225161e-02
7.557561774921248698e-01 6.271002204430941029e-01 1.886210849897608510e-01
7.717177907078269783e-01 6.302607745210052625e-01 8.498827922256754763e-02
6.870374257468954138e-01 5.933645566563365836e-01 4.194020487874473013e-01
8.135920578221391697e-01 -3.897091986896413784e-01 -4.315028434499761367e-01
7.758993317153277669e-01 -3.757541079908321424e-01 -5.067436012143832214e-01
8.303357980085984691e-01 -4.437221640891444441e-01 -3.371247597573787669e-01
8.340231008692188253e-01 -5.502250116922474676e-01 -4.071736392203158944e-02
6.475212418807642090e-01 -6.547264736979331312e-01 3.899352330224373775e-01
8.262877253418366985e-01 -4.113209114313697290e-01 -3.847904660574126279e-01
7.970102124629410145e-01 -4.340363617963896581e-01 -4.199847114697524142e-01
8.081180100454101733e-01 -4.445153565153653341e-01 -3.864600621827098403e-01
7.991174829673363122e-01 -4.399582029287721352e-01 -4.096926019488689730e-01
7.937429538622912117e-01 -4.363865883915729049e-01 -4.237202717193602752e-01
7.322367645505029055e-01 -3.762579419366557376e-01 -5.676788544328594810e-01
8.180886184137766692e-01 -4.505293954538328594e-01 -3.574273020543366486e-01
7.915059173602763121e-01 -4.347117800502766083e-01 -4.295859065067048066e-01
8.253165626577336766e-01 -4.527471866305736725e-01 -3.374500798650427735e-01
8.332245871586918540e-01 -4.200266715895951686e-01 -3.596030902364353299e-01
8.220644557215617265e-01 -4.596957404553819737e-01 -3.359908582780053998e-01
8.270729494002041493e-01 -4.509381575323638258e-01 -3.355668554129926373e-01
8.335396097089102785e-01 -4.230688362268050784e-01 -3.552808450508053162e-01
7.374576084410383592e-01 -3.789742713131103446e-01 -5.590480993931747911e-01
7.918936413989373646e-01 -4.244709024363826910e-01 -4.390090132295397241e-01
7.355796812763224501e-01 -3.778885637747038118e-01 -5.622479576323201611e-01
7.975736601974797724e-01 -4.342806871402195013e-01 -4.186604129079006253e-01
7.331781438192876976e-01 -3.765025539327671034e-01 -5.662999525938595680e-01
8.082020105015438327e-01 -4.420335893590321419e-01 -3.891218525084823021e-01
7.314633457771166913e-01 -3.779098347981449946e-01 -5.675786558243580693e-01
7.269710373648666790e-01 -3.733772184008837258e-01 -5.762834056363833612e-01
7.310506552415948489e-01 -3.794498123178172144e-01 -5.670826918561419072e-01
7.828743389572188072e-01 -4.068426390490966216e-01 -4.707301099928324906e-01
7.321190605415096586e-01 -3.842629398654799355e-01 -5.624443743498159787e-01
7.447033500915763993e-01 -3.641272008200614474e-01 -5.593105595153103904e-01
7.071929465006063786e-01 -3.543529354833584444e-01 -6.118105372859454771e-01
7.517325458541747052e-01 -3.836052466057379706e-01 -5.364188608542321823e-01
7.413871625365120455e-01 -3.766524532797589364e-01 -5.554079623703628288e-01
7.703572521821366870e-01 -3.982222597292492394e-01 -4.979645929848006691e-01
7.526639923836963009e-01 -3.615096433326453473e-01 -5.502796492207745471e-01
7.273847279777208019e-01 -3.738454268353396670e-01 -5.754572567437827857e-01
7.314349788263918573e-01 -3.764136397316797944e-01 -5.686085152133979470e-01
7.292991801494562720e-01 -3.765124634785382840e-01 -5.712802032966425303e-01
7.319033626260552650e-01 -3.746013234591935026e-01 -5.692023508729507908e-01
7.270059683577687615e-01 -3.727503978782951144e-01 -5.766450059211088996e-01
7.296999227229473695e-01 -3.750771721069913189e-01 -5.717124607198508235e-01
7.348640714102413485e-01 -3.692159106845322447e-01 -5.689063260746491935e-01
7.284619208509313104e-01 -3.545636633863024634e-01 -5.861977810229721531e-01
8.437265193967030674e-01 -4.236368355358777205e-01 -3.296322072308355278e-01
7.008476562502727880e-01 -3.399824639702412887e-01 -6.270761412469963991e-01
7.143053105370206213e-01 -3.459381172567552176e-01 -6.083541257914357736e-01
7.101734940374809790e-01 -3.480921573972291516e-01 -6.119521699652176183e-01
7.061172364090118059e-01 -3.518083831535080419e-01 -6.145155083388978978e-01
6.641397767013370590e-01 -3.409235208020670038e-01 -6.653491639485396014e-01
9.935958325010354475e-01 -5.760928691595132434e-02 -9.720335229615333084e-02
7.016431943581646902e-01 -3.163341505143096866e-01 -6.384587167775694905e-01
9.932302641163504031e-01 -5.557646692905557351e-02 -1.020044056256804582e-01
9.049850869449236335e-01 -2.026192719082839655e-01 -3.740954731865194782e-01
9.912053474052485713e-01 9.384110409900546512e-02 -9.330491121436140789e-02
7.300458513035609220e-01 -2.569650311232666851e-01 -6.332472090536819254e-01
7.368674919334089468e-01 -3.842792274791946849e-01 -5.561976039680150974e-01
8.231721788901227299e-01 5.669866973950864475e-01 3.022662532107276909e-02
8.152142746309285481e-01 5.691210432658294627e-01 1.073635159166415887e-01
8.247614292483794740e-01 5.642026770930314017e-01 3.799899979245504461e-02
8.100587217229854309e-01 5.767478473492682056e-01 1.056730237028731395e-01
8.134023514520934972e-01 5.719656755818590677e-01 1.059805671262067511e-01
8.116904914486892109e-01 5.755034472834572590e-01 9.977137994757026562e-02
8.131344348210983730e-01 5.708073001941539326e-01 1.139798971452170712e-01
8.114136653123029674e-01 5.740522949008756148e-01 1.098718638391653346e-01
8.144630464468345377e-01 5.690623808706873898e-01 1.132163974445679344e-01
7.731905378257984962e-01 4.030605916134948896e-01 4.896106123286462775e-01
8.127401814663995916e-01 5.459935893064965517e-01 2.033332187965674331e-01
8.117870800097118922e-01 5.687755768693106839e-01 1.322727480862497529e-01
8.133418977314644804e-01 5.719987290981864980e-01 1.062657579121289581e-01
6.054477244352415299e-01 1.937394795163350780e-01 7.719443419398367423e-01
8.106599536258310978e-01 5.728609805738491545e-01 1.210815284150862231e-01
6.757657490888733243e-01 -6.214402511474165225e-01 3.964248561987375186e-01
6.757697920872731689e-01 -6.273510613840050931e-01 3.869959093875358636e-01
6.746578479154534680e-01 -6.320812632536765285e-01 3.811955730195792369e-01
6.757002952482721314e-01 -6.162607972069269469e-01 4.045389237481119560e-01
6.775645548597915013e-01 -6.130115350129222707e-01 4.063534569051350243e-01
6.752082050461459817e-01 -6.264819689521083923e-01 3.893767101615749904e-01
6.758795274761408844e-01 -6.299396555043168533e-01 3.825740382745949630e-01
6.488046522242609804e-01 -6.465677174802322291e-01 4.012514298598303664e-01
6.510000138212665988e-01 -6.442080356740444991e-01 4.014909572801106941e-01
6.500754648986943884e-01 -6.464990412730768909e-01 3.993004878155532733e-01
6.534701335241884790e-01 -6.422403307772692749e-01 4.006296820194216735e-01
6.523035348646321063e-01 -6.490214645341368938e-01 3.914987062265595785e-01
6.482786999258395300e-01 -6.444580716145601462e-01 4.054732064555014448e-01
6.646619474563704166e-01 -6.464066717458462064e-01 3.746770747269743684e-01
6.801041282898571128e-01 -6.179585722332899822e-01 3.944433770346351675e-01
6.482296299609129342e-01 -6.457451946498763418e-01 4.034990587688294661e-01
6.579840201726189219e-01 -6.380452793485511531e-01 3.999440594614551148e-01
6.768592540548931114e-01 -6.309628942037576182e-01 3.791403122041644980e-01
6.743074606437091667e-01 -6.126767978979309470e-01 4.122336592731973282e-01
6.569447058887849522e-01 -6.418720257840394572e-01 3.955046850804565528e-01
6.747841350332512977e-01 -6.398154814576750837e-01 3.678349097006842761e-01
6.764213862390612286e-01 -6.300276803049406071e-01 3.814698288043266716e-01
6.655281506353363241e-01 -6.350952126759780159e-01 3.920795219696681655e-01
6.774918548802336682e-01 -6.266195225709818573e-01 3.851658869939745822e-01
6.666021957036428747e-01 -6.350092981109665136e-01 3.903904506973752686e-01
6.739577597086181537e-01 -6.328366942023658792e-01 3.811806088976221196e-01
6.568020479288265712e-01 -6.398445684445970283e-01 3.990112756156732887e-01
6.757231799675555983e-01 -6.238291081101769997e-01 3.927281858092128708e-01
6.767432988583538256e-01 -6.288397481922688437e-01 3.828564725113012268e-01
6.728675433245698834e-01 -6.342083116753424177e-01 3.808268458791605471e-01
6.780678586805393149e-01 -6.257129906703041700e-01 3.856257672028830519e-01
6.762620069334264183e-01 -6.296679865786809493e-01 3.823452950623615343e-01
6.738638318396524829e-01 -6.314149635994207310e-01 3.836960774898835469e-01
6.708781480274742526e-01 -6.241999132307977094e-01 4.003710514284106736e-01
6.736756427037178252e-01 -6.133608185869331431e-01 4.122494810792366460e-01
6.438582948719721033e-01 -6.473933967853371385e-01 4.078336498172996372e-01
6.501638886766432091e-01 -6.429839096483579430e-01 4.047945278708419137e-01
6.464995003475174640e-01 -6.449372009955919305e-01 4.075468105903685134e-01
6.480801095311408133e-01 -6.443803158761381988e-01 4.059140058454164257e-01
6.445082644199457977e-01 -6.474417032578403397e-01 4.067288260954415868e-01
6.641374478798550696e-01 -6.341674771424544721e-01 3.959205239166153634e-01
6.471896284466130966e-01 -6.473905391435629264e-01 4.025308369038844147e-01
7.066511537810460375e-01 -6.529561942116424156e-01 2.725662402069713441e-01
7.295281972844258611e-01 -6.350473552941886535e-01 2.539753253778649911e-01
8.277711328838442961e-01 -4.527530409754043084e-01 -3.313753694101613245e-01
8.091070508388999993e-01 -5.867724362110176006e-01 -3.230926160971609590e-02
6.898761039107854653e-01 -3.293640535307284511e-01 -6.446629208312530945e-01
6.322625537770449888e-01 -3.162530123356402934e-01 -7.072680505154765873e-01
6.590435226413043912e-01 -3.140622153767914648e-01 -6.833934153451892701e-01
6.236146036860875652e-01 -3.150952961392378682e-01 -7.154158094565494785e-01
6.237967404039173047e-01 -3.124020758474260195e-01 -7.164374150389319906e-01
7.053284187488129131e-01 -3.459287567747589276e-01 -6.187447914460120213e-01
6.221803140188719716e-01 -3.107397356627804585e-01 -7.185627832886998245e-01
6.917195961581086294e-01 -3.379528982241294943e-01 -6.382098705541732198e-01
